ShnatBakasha,latitude,longitude,years_to_be_approved,is_real
2013.8670252948166,32.058252531282044,34.8137452726933,4.0,False
2012.9901584813122,32.0669546762818,34.81919579977955,4.0,False
2013.9882700553617,32.073927502268624,34.79577785396809,2.0,False
2011.9343224572049,32.18021228925553,34.81088417861363,1.0,False
2014.02912618225,32.06811025707535,34.83126033545655,1.0,False
2013.999808742953,32.78293011308193,34.98665341672295,2.0,False
2017.9400564258488,32.82683824901331,35.083846803780546,1.0,False
2012.0005375246508,32.0811444029766,34.79626880349153,2.0,False
2014.00184808739,32.07778449875938,34.789855513810544,4.0,False
2013.9418011763378,32.0881705407661,34.80285834041491,3.0,False
2014.9559616006952,32.80496029982802,34.7890891429256,1.0,False
2016.8048592575867,32.06326028208832,34.78661146374006,0.0,False
2017.0272037444377,32.06728251328302,34.799476363814186,1.0,False
2014.0810178128856,32.05809015300155,34.82113763392876,4.0,False
2015.0293226122617,32.76630107078108,34.881648653903895,2.0,False
2015.0499569064882,32.796974052718895,34.66057949005472,1.0,False
2012.973189277343,31.769090541205895,34.859902299760634,1.0,False
2012.968363622167,32.162602145454656,34.79074918529311,1.0,False
2015.9363832650156,33.009499579173635,35.20328331898792,4.0,False
2012.977969526081,32.086477014629594,34.80212045509142,4.0,False
2015.9742436700826,32.04154929280103,34.83345127522729,2.0,False
2012.9507696680575,32.07403109787595,34.76132004009483,4.0,False
2014.9466519657874,32.08560896314272,34.76972848940652,2.0,False
2014.0328419013497,32.05894788702513,34.77172533246081,4.0,False
2014.03603527894,32.084127159322406,34.81025176237639,3.0,False
2015.0263331924743,32.80621578941461,34.97761477715203,1.0,False
2014.9356927452343,32.18906630637617,34.87125318203831,4.0,False
2017.0499844255637,32.09736494988515,34.663293702587715,1.0,False
2011.0060796006971,31.913492801894037,34.74440211668924,4.0,False
2017.9453162617529,32.79030498664084,34.97716322837796,1.0,False
2010.0720155069773,32.08986978477822,34.78037920881749,6.0,False
2014.0292096439598,32.088657416988525,34.82363293323406,1.0,False
2017.9160692992218,31.81153880754365,34.659428319386485,2.0,False
2013.0159969185388,32.089672083924825,34.842019455328696,3.0,False
2010.535031921609,31.804096137027763,34.97510272322144,2.0,False
2014.042587313409,32.07701663784874,34.841111426095864,4.0,False
2009.2338263662402,32.063137706237384,34.80489643809961,4.0,False
2012.9682395821083,31.965341969734503,34.76961173351484,5.0,False
2015.9794186329389,32.06862620016322,34.82010479666407,4.0,False
2010.904979843392,32.054668937152115,35.20613427911101,1.0,False
2017.030669376543,31.788203431285197,34.87444223361273,2.0,False
2014.9313423137332,32.08694635552262,34.81074662967718,2.0,False
2010.6366290297567,31.783962859259002,34.76035934626813,2.0,False
2016.875069381395,32.83191246492392,34.86887419413598,3.0,False
2011.9978554901136,32.78946130922434,34.80928492787436,1.0,False
2015.0222322287664,32.79947535441837,35.20596427382194,2.0,False
2012.9869539062508,32.18666094066853,34.83306749865749,1.0,False
2015.9528553104813,32.08201357598414,34.822999518248075,5.0,False
2016.9866535349565,32.19579085015938,34.773190066999724,3.0,False
2016.9706054271758,32.81340883935916,35.083915975545914,1.0,False
2013.983046980641,32.083608760311414,34.76318114537387,3.0,False
2010.3999460568423,32.08626962753495,34.79574367773255,3.0,False
2016.0282924691278,32.15472572423052,34.76045779256598,2.0,False
2014.9957342737466,32.07533636186766,34.87157804891659,1.0,False
2011.0503734620977,33.027929716563484,34.76984937087319,2.0,False
2015.860686813316,32.79954738352236,34.99150083880966,1.0,False
2015.965445630958,32.77715023208231,34.978276477465116,2.0,False
2019.5495654453796,32.17448463821275,34.89627358484172,1.0,False
2013.0477628546464,32.17458744890834,34.84629723131628,2.0,False
2015.9924480538762,32.016369479051455,34.7741814512661,3.0,False
2014.0471734436603,32.170298874340595,34.78739943032696,3.0,False
2016.094322717642,32.01632784136589,34.78099106827607,2.0,False
2019.6523514929113,32.16619223845304,34.87650368743528,2.0,False
2015.0627866661544,32.16509565910899,34.832741433102164,3.0,False
2013.981359074454,32.06949893121812,34.83544089752932,2.0,False
2019.2475338165855,32.07293137161323,34.81312370654539,1.0,False
2015.010976517673,32.07800219493615,34.844310011904156,5.0,False
2016.9533766805748,32.087291571245025,35.085820657508904,2.0,False
2013.034411351298,32.095370656020194,34.82632711689155,3.0,False
2013.9988164105948,32.071570901793486,34.80063686108196,1.0,False
2014.9344630411242,32.82856972222571,34.963933487205175,2.0,False
2012.928873615968,32.02715010483144,34.87122387794625,2.0,False
2014.932075298726,32.08273397419292,34.76345181558954,8.0,False
2012.9880150343229,32.078920024513685,34.81543853180082,2.0,False
2016.0034360659004,32.78337434098259,35.07381701997847,3.0,False
2015.0652537290644,31.895042017913827,34.840765594567074,4.0,False
2014.9697914813098,32.19051067044135,34.821371781579245,2.0,False
2018.1108449836202,32.08026657137934,34.81769632880797,7.0,False
2014.0319479192474,32.060350048630255,34.79915541290907,7.0,False
2015.9024646493197,32.16482180839888,34.83400347761475,1.0,False
2015.8982884970078,32.783142627128434,34.87943060431978,2.0,False
2011.9454282613997,32.07528324103599,34.81559665110045,1.0,False
2014.9733664091655,32.00379992381293,34.77036341233711,4.0,False
2014.9733812280151,32.791967444068426,34.97677116707799,2.0,False
2015.0713310743224,31.972102797914726,34.788712434011856,1.0,False
2014.0276805681758,32.07794746899013,34.83099502288287,1.0,False
2016.0368345592265,32.07659999441844,35.511247249535856,1.0,False
2017.916869637942,33.05675722630615,34.984796162692,1.0,False
2015.879727186144,32.037985281592874,35.08562516639733,1.0,False
2014.042490625709,32.083200284693284,34.82285366283113,4.0,False
2016.018187708958,32.07706606090694,34.74615520113393,3.0,False
2013.9966940901277,32.02167646972073,34.977504613387,3.0,False
2014.9484357567965,32.80517987907734,35.40682436611073,4.0,False
2014.917039628851,32.80702318138585,34.973716466154535,2.0,False
2016.010375563142,32.76335285161078,35.1829509793295,2.0,False
2015.9965456534621,32.05520546631632,34.769988205184475,1.0,False
2016.0067679537149,31.99946775674927,34.7920752326945,4.0,False
2014.053269935163,32.082547789071086,34.80123285499483,5.0,False
2015.028748916276,31.762480616676783,35.19342486376065,2.0,False
2016.0842820255093,32.81925525631276,34.883632431973005,1.0,False
2019.6989569893015,32.006707900294785,34.784458790465976,1.0,False
2013.9104247883865,32.07752579374308,34.796839193325,7.0,False
2013.0315259799904,32.08558421377862,34.89418330503225,8.0,False
2008.9660849694649,32.061975703070786,34.78555812286286,2.0,False
2019.3579994377612,32.80213617273981,34.80446368738977,3.0,False
2018.0417350446717,32.07470351027796,34.88270013217624,7.0,False
2008.0125929703586,31.91808271437198,34.78152735212959,2.0,False
2018.9768476933168,32.08547232033119,34.993742443710815,2.0,False
2016.0453579656028,32.08536812942113,34.827038646881725,2.0,False
2014.9171606565212,32.82496066830499,34.95929363953208,2.0,False
2014.9380227322715,32.15525161071888,34.88534670537548,0.0,False
2015.9728105566758,31.778726951133088,34.87992495833833,2.0,False
2014.0300641213187,32.06976140273352,34.813797037952305,3.0,False
2020.01137579452,31.94167575810663,34.765137619252975,3.0,False
2015.0366022343437,32.15147726942748,34.76282405472307,2.0,False
2014.064246923326,32.05410196948364,34.82440912928414,1.0,False
2015.9972928086568,32.15697613012115,34.855755938557074,2.0,False
2015.9048480743654,32.08052268864864,34.77637691444176,3.0,False
2014.9736657323647,31.823749538936113,34.974951593049084,2.0,False
2014.9332735120236,31.81217590406693,34.965922033420696,1.0,False
2012.959216655508,32.070117884189074,34.76464756004849,6.0,False
2014.9856022823906,32.06318128450506,34.80482689551944,4.0,False
2015.9837878287144,32.018149250488584,34.82069464263326,10.0,False
2015.0559473219646,32.0788706935586,34.77915628791329,7.0,False
2014.0091691024772,32.06981132961993,34.81460519637514,6.0,False
2010.9770761311593,32.07463237710843,34.78317093259631,3.0,False
2018.893169535283,31.977273531907798,35.18819756841665,3.0,False
2015.0282658593267,32.020072578542575,34.76779100094316,3.0,False
2014.9711218318728,31.77083640702987,34.97182431548918,2.0,False
2017.0735046647044,32.80651219498384,34.81208740769681,1.0,False
2008.0304634995937,31.96698395092334,34.77779329415697,2.0,False
2013.9326400570299,32.796625986452554,34.85429427387773,-0.0,False
2019.7554713877673,32.068743140992424,34.84304108050133,5.0,False
2014.9747572145184,32.79894746938831,34.75983553246617,1.0,False
2011.9438962405202,32.08421260418279,34.78366891450455,1.0,False
2013.971892959624,32.09625496267217,34.82464057330249,2.0,False
2014.9866767050023,31.971733740010315,34.86179260375934,3.0,False
2014.0331569516027,32.07639195646585,34.8947953435347,2.0,False
2010.430832779462,32.172870486197496,34.79019912275572,3.0,False
2014.969340538933,32.088864252841454,34.83127778257087,1.0,False
2010.2632017303347,32.049681802115465,34.80386358153052,4.0,False
2015.0347412938725,32.07914446296615,34.812801204176054,4.0,False
2019.568155903177,32.08321961335422,34.828684860402255,6.0,False
2012.9855776407028,32.8208560147794,35.22639684184467,2.0,False
2015.9444629043026,31.977503963148205,34.76507833295066,3.0,False
2015.873462647938,31.800118744026296,34.97246133067123,2.0,False
2015.0272723726448,31.97009627701367,34.7576924375428,3.0,False
2009.662638621951,32.796622842286816,35.090144106540095,2.0,False
2012.934059241433,31.752499257399343,35.204855776007484,2.0,False
2012.0378347348396,32.06432600425637,34.82405435732267,2.0,False
2016.033585453763,32.39973134154695,34.84174178669936,3.0,False
2013.8917726415525,32.07526994250922,34.80277772726883,1.0,False
2015.9218368628026,32.08689731368806,34.773668837976395,9.0,False
2015.01012374269,32.82295068242888,34.84141657482482,2.0,False
2013.974480956424,32.06766571679132,34.81216349650093,7.0,False
2014.0000284851444,32.03250628413762,34.76778251196037,1.0,False
2010.3064829067425,32.004798167918224,34.78179610938065,3.0,False
2012.0084011501226,32.08291582457213,34.80313494199903,2.0,False
2016.006271651562,31.77156585207067,35.191573131725384,2.0,False
2014.941628375781,32.165776240496214,34.82699719271285,1.0,False
2014.963585014637,32.05578641473904,34.643440770382945,4.0,False
2012.9764628068365,31.910107802560933,34.75859922809483,4.0,False
2015.9953659513062,32.80445438823987,34.90295710405101,1.0,False
2013.9782315852083,31.92821016996682,34.77352920303982,2.0,False
2014.9948155296752,31.96479573267683,34.7749866330504,3.0,False
2015.963351035001,32.84720835978721,34.89363611926729,3.0,False
2013.9882346852596,32.80650920535655,34.78291182361579,2.0,False
2011.1896244877482,31.98902781521126,34.816878848391546,6.0,False
2016.086983395048,31.810221216555764,34.65567452662711,2.0,False
2012.980110140185,32.05844088257788,34.81466772332963,4.0,False
2018.9908284897551,32.89746051778538,35.184919726855576,2.0,False
2015.942955105717,32.05624115514995,34.826987878466426,1.0,False
2018.8156091121286,32.80452111673551,34.9658863885782,1.0,False
2013.9895380059768,32.07040556244115,34.80322676795396,5.0,False
2018.0375726272832,32.17997121799316,34.82659279542333,4.0,False
2016.0179598772902,31.99213589818959,35.44353102368754,4.0,False
2008.2208458896664,32.075740719216896,34.82251882113955,9.0,False
2010.9018993113334,31.97468755457708,34.77907065574085,2.0,False
2015.0052920278686,32.156204517336825,34.90616209292647,3.0,False
2015.9359724678518,32.06542042643397,34.8005045405901,1.0,False
2014.9797345115164,32.18060607717921,35.09213068349968,2.0,False
2013.9911672241124,32.07274527221882,34.812465707912885,6.0,False
2018.8426226328645,32.156475831144675,34.86189533520987,-0.0,False
2015.0255940334655,32.796299094237455,34.88446642487648,2.0,False
2019.2328020430264,31.783093174899147,34.98089676473357,2.0,False
2016.9627386330828,32.070507191106934,34.82433554459103,2.0,False
2017.80077240256,32.07975339611395,34.80688716684861,2.0,False
2012.9446541630698,31.997290330242635,34.755590553628565,4.0,False
2015.9234142722119,32.09986441870704,34.86377891932975,2.0,False
2016.0422555728658,32.002026793413435,34.805996176649934,4.0,False
2015.9655854185469,32.06055879826415,34.81817500530454,2.0,False
2009.811035007635,32.08993701615258,34.81430884029278,1.0,False
2017.112240495897,32.08569152104823,34.66129504377002,2.0,False
2015.985933151972,32.803181822636745,34.97747003378555,2.0,False
2010.5109066998648,32.07862922191001,34.764454582274944,3.0,False
2016.0106497188551,32.088086730952824,34.817196383433725,2.0,False
2016.0304461103892,32.80150010382666,34.65911010429952,1.0,False
2013.0162082846944,32.05982371480368,34.796507621283,4.0,False
2009.9790754420876,32.05687693464254,34.768586020673304,2.0,False
2012.9829701799745,32.039930353016985,34.78726744607141,2.0,False
2015.0249495421974,32.84413360815036,34.98686595732027,2.0,False
2011.9770803316972,32.1727550474336,34.810097470428246,1.0,False
2014.9869399469976,31.976703466028276,34.78063843591876,6.0,False
2012.9830139242702,32.07434733629172,34.77252934450803,4.0,False
2011.9059966335237,32.06803644815649,34.81667000423853,5.0,False
2016.053068232361,32.830539722934155,34.83209725997677,1.0,False
2015.007732734634,32.8432849181563,34.98258586374824,1.0,False
2014.0116632500597,31.93616612875247,35.05754815618196,2.0,False
2010.6067719667915,32.07661225679277,34.81794012724242,2.0,False
2014.023847814868,32.0795743629762,34.780829102654856,1.0,False
2010.5753372145452,31.9509295383728,34.75575890393288,1.0,False
2013.076389051967,32.17149081465748,34.81345388292208,1.0,False
2015.0145427567898,32.29829814702666,34.64480908421979,2.0,False
2014.0176866050592,32.07812502186308,34.803566803799406,3.0,False
2016.0454543324654,32.833298293493336,34.89789589423549,2.0,False
2015.031752358559,32.77789642689155,35.08147076937413,1.0,False
2007.0453748366754,31.798255644422365,34.881700991388264,2.0,False
2015.937573784472,32.085291865058075,34.860493297467734,2.0,False
2018.1272198100205,32.103358597695255,34.83266428712809,2.0,False
2015.0503381754427,31.919223444430447,34.77466483113641,2.0,False
2014.950628362137,32.16910046881097,34.76004788654899,4.0,False
2011.96974933907,32.076898538980906,34.75627554978376,2.0,False
2013.0470610312234,32.07009150791958,34.823573140900365,1.0,False
2012.0113467178267,32.806545687252026,34.979335550330894,1.0,False
2016.849597090147,32.19003343178512,34.8796639273555,1.0,False
2014.9950937544086,32.02311863437555,34.75349178744338,3.0,False
2018.0855600815598,31.749651039811557,34.815939871156026,2.0,False
2012.932773185769,32.075467962326115,34.75094269072867,4.0,False
2007.9788047295913,31.80100047295566,34.870260131270825,3.0,False
2019.308042518171,32.088193388322345,34.762881765677406,2.0,False
2013.038635148477,32.083458740669016,34.83858093207368,4.0,False
2013.9667184612415,32.77456638785441,35.166229734282894,2.0,False
2017.0510468997477,32.7921060731065,35.07428484243528,2.0,False
2012.9198447964964,32.8085673891262,35.06956882680667,2.0,False
2013.9984934057918,32.07461298259542,34.807127313595686,2.0,False
2015.944786787359,32.146926869096724,35.24598063977079,2.0,False
2010.0457564004091,32.80740411094291,34.96481520774742,3.0,False
2010.821092740812,32.07161424634617,34.766444225588636,4.0,False
2012.1558636384048,32.092300509783236,34.87293127685014,2.0,False
2010.721264528453,32.07158344433846,34.78630192671129,4.0,False
2010.4334205413318,32.09935782805027,34.81491320317145,3.0,False
2015.982950302938,32.05868646148011,34.81470079989652,9.0,False
2014.9769792410586,32.81331504547022,34.972348905975885,1.0,False
2012.9125953267567,32.03196832871305,34.77365594732062,4.0,False
2016.8529670301214,32.02625970462695,34.88477698543154,1.0,False
2014.9057641436473,31.961062402731965,34.79725398835063,1.0,False
2015.0238629547457,32.83779825466405,34.99603689199301,2.0,False
2013.0781208045228,32.0135518609871,34.76715198069493,4.0,False
2016.0189268058175,31.941488841114484,34.777201723613786,2.0,False
2008.335101272612,32.838361974332095,34.88798194512035,1.0,False
2013.9095359848427,32.82335656844067,34.983193858845624,1.0,False
2016.9143623006214,32.84126285014027,34.89487669784848,1.0,False
2012.99510766606,32.17355855114296,34.86616841790088,2.0,False
2017.0491968044382,32.800509164385815,34.88953940525121,4.0,False
2014.9249912406447,32.07154710091218,34.98038336598082,1.0,False
2012.9362552504904,32.445872753086945,34.87108163402516,1.0,False
2013.9641253648983,32.07356782351534,34.80758825595197,7.0,False
2017.9718018539422,32.021320783292644,35.20853632177881,6.0,False
2016.0261039670074,32.82812618126946,34.98354264949709,1.0,False
2015.0785037184814,32.8293886946582,34.984755189001746,2.0,False
2010.3987504213871,31.98194609051092,34.76409184486111,2.0,False
2017.9007081657217,32.81406706631851,35.08420250401695,2.0,False
2015.9771825993673,32.17899607463784,34.88014681501618,3.0,False
2015.8947941743781,32.10083794126828,34.813873265951315,7.0,False
2014.8895116990632,31.763994297670756,34.649719950790285,4.0,False
2013.994688678887,32.05877280001298,34.758254726099246,6.0,False
2012.9579545824624,32.087304640127655,34.7786233923126,3.0,False
2017.0072223220402,32.16079426150168,34.77393177744852,3.0,False
2011.677490499722,32.097025319855284,34.82105284798403,2.0,False
2010.6984363951617,32.168846542864145,34.76741850767476,1.0,False
2014.9572148562993,32.82632101450793,34.97646252250543,1.0,False
2016.050512099512,32.79938031363873,34.898612714203225,1.0,False
2012.0469821491788,32.1835739955029,35.20896981708316,4.0,False
2015.890403889628,32.072922178184946,34.77475878274747,-0.0,False
2011.879975059875,32.073340259824526,34.82005933429196,3.0,False
2015.0944112417756,32.07911608291162,34.82494945603598,1.0,False
2014.9489597336342,31.98741254946706,34.74252293140745,4.0,False
2015.9507033517489,32.087820399308654,34.96781300438057,6.0,False
2013.0983462685426,32.072592886212114,34.8263402991938,3.0,False
2015.9260286320448,31.790394123535275,34.88121482070716,1.0,False
2015.9839406348735,32.068988082925515,34.78693420640106,4.0,False
2018.034747010517,31.983227236973907,34.79574908666278,2.0,False
2010.5896993208883,32.01135430720649,34.77155276239029,3.0,False
2014.9287475434676,32.014079882578145,34.77220745782195,1.0,False
2013.9489238703343,32.1665526858366,34.822862596450655,10.0,False
2010.57757112754,31.76602562520906,34.65389080895697,2.0,False
2015.9958652916912,31.771913908594836,34.87639792509007,2.0,False
2015.9893600673176,32.071237637144705,34.83180523316032,4.0,False
2017.886904044741,32.83209760317734,34.99665951249946,1.0,False
2014.953824295038,32.80902198084366,34.62304718890612,1.0,False
2013.002654375895,32.07089528538881,34.761452938005114,3.0,False
2017.8651601900713,32.17114112938385,34.83733858516215,1.0,False
2012.9073751506596,31.767972505226496,34.82062451787299,1.0,False
2019.3175995527035,32.10189583494192,34.97797089610509,2.0,False
2015.01889893385,32.809137952261466,35.2047287992815,1.0,False
2019.5014515137389,32.04962830183467,34.78496489013917,2.0,False
2017.1319182669831,32.77316923720961,34.629992354355686,7.0,False
2019.2330525053871,32.81907559918301,35.0918406345777,2.0,False
2013.9700407101793,32.08224838938951,34.78184309431096,2.0,False
2014.9937327672972,32.18361281132145,34.87879544686295,1.0,False
2015.963259501586,32.08454641145265,34.90011723600429,1.0,False
2019.574069959537,32.79391223083826,35.09347093830384,2.0,False
2010.6500395775192,32.075622455359685,34.81993098999866,2.0,False
2013.991987528759,32.079317204533254,34.79365993360173,4.0,False
2015.8698947299495,32.1897910957131,34.889537219727025,2.0,False
2016.968408932092,32.81307982233072,34.97359892046492,2.0,False
2014.961341615222,32.8515996009407,35.2420538972066,2.0,False
2019.2367681070334,31.956516582170693,34.74953058081875,1.0,False
2007.316453542953,32.83926425368704,35.0668151583301,1.0,False
2015.9574812181568,32.01135445162359,35.09371607272031,1.0,False
2019.7237760102462,32.084575236461404,34.86150680251789,3.0,False
2013.9812322483942,32.076373907490286,34.78180045777673,6.0,False
2011.9548461742786,32.064480919940515,34.76561519812214,5.0,False
2015.0199060054867,32.17786063790159,34.87946016153654,2.0,False
2016.0214567390094,32.092604045214436,34.79164220626764,3.0,False
2017.1074550116718,32.19095922874981,34.87910512469557,2.0,False
2015.9263816037376,32.05964830766705,34.666991884488574,2.0,False
2016.8346734538598,32.177009871338804,34.99062832904486,1.0,False
2012.038729350003,32.0746309853548,34.78280337759644,6.0,False
2014.0120113113442,32.06838305036436,34.757267609283375,4.0,False
2014.9934625541746,31.91804763477018,34.75580031274355,2.0,False
2014.917674308006,32.06232031582767,34.82024962539169,1.0,False
2015.8643771811946,32.01437699755583,34.85862992579828,3.0,False
2014.9205770644724,32.0589365365224,34.813992595597405,1.0,False
2014.9874195717514,32.15426480307534,34.979129058044414,1.0,False
2014.9930532811068,32.318584435254664,34.75660285010964,2.0,False
2010.615328666429,32.06800586884852,34.801833087747724,2.0,False
2014.9850832729257,32.97655936692583,34.8691085142954,1.0,False
2014.0321998603763,31.96869884211772,34.771633397130344,7.0,False
2011.9768737143313,32.814832323354096,34.81785068425744,1.0,False
2012.9780017430578,32.17838541737806,34.788415398499126,3.0,False
2014.9615771180509,32.83462978225839,34.856786911122654,2.0,False
2014.0007361633122,32.01138269204406,34.77254307523166,2.0,False
2014.9917124515218,31.955890338038454,34.804204476163946,2.0,False
2015.9331066119594,31.982434670759833,34.77686552604509,4.0,False
2012.326063860415,32.067099320000445,34.79962044779835,5.0,False
2015.0486071769637,31.805133341531867,34.870297788304306,2.0,False
2015.0105255117091,32.8063574158971,34.62844685466772,2.0,False
2015.0472035375908,32.079718009185605,34.82669938562537,4.0,False
2018.9982910430447,32.82753534750144,35.070959452010726,1.0,False
2011.8450280471209,32.84612987630461,34.900127969742485,1.0,False
2015.9648144607017,31.97041760162734,34.783596278907396,1.0,False
2013.9391799443754,32.17768070416318,34.98724978169277,4.0,False
2010.606424820569,32.07582102330528,35.1857513434981,2.0,False
2019.2624697509711,32.07108445947636,34.771156336312835,4.0,False
2015.9710578544862,32.059857712465096,34.79743289582734,1.0,False
2014.9464186673154,32.8052861907603,34.970839914165175,3.0,False
2012.9723615794355,32.02039587169888,34.77494131942539,3.0,False
2017.9358883733073,32.086574605964664,34.77866740977827,1.0,False
2015.0439827572275,32.808049786614895,34.99002625645056,2.0,False
2009.9288012403258,32.14233564163303,34.87906198369893,2.0,False
2015.9239259064127,32.081419710976675,34.773158691907696,3.0,False
2014.941963207899,31.764815059100705,35.11278314343583,2.0,False
2016.873973963746,32.8350740447949,34.971934462239226,2.0,False
2014.9311105171307,32.18566380334158,34.67256457838959,1.0,False
2014.01975174219,32.06542119175479,34.80203294722616,2.0,False
2013.9967284094746,32.05402063858184,34.83257785573719,2.0,False
2013.0632618086129,32.093204004052986,34.813708079208915,3.0,False
2016.8823271246415,32.79172891176184,34.95820369478433,1.0,False
2014.960440405704,32.073262607060315,34.771276118685826,3.0,False
2015.9549299378748,32.06464255205715,34.8300745824443,1.0,False
2017.1491649394022,32.0733287369091,34.823798612238676,4.0,False
2015.9650898066134,31.756037510345728,34.88982411755263,2.0,False
2019.7132030790606,31.936573343718358,34.77589183736359,3.0,False
2014.047495544533,32.017617182639796,34.77760961511628,2.0,False
2015.9707271189473,31.797175343164227,34.676923348724,2.0,False
2013.0076256926684,32.15766103911164,34.82616112974678,1.0,False
2015.0206057631306,32.16844249037708,34.898840693910266,1.0,False
2019.1576991702532,32.78543542628662,34.97003538183536,2.0,False
2010.3269718528536,32.07315415276732,34.82893621233803,3.0,False
2012.0355787820347,32.067619267852194,34.76215033207831,7.0,False
2015.031216454576,32.098626210085065,34.8192211412694,1.0,False
2011.7945652334151,32.005263474985796,34.8898013686433,1.0,False
2015.9748563994356,32.073204516432575,34.827856834321835,1.0,False
2011.94291891771,32.07639525385873,34.789071407309464,1.0,False
2013.00953289227,32.079507928531655,34.80438816948052,6.0,False
2015.9532848066633,31.977011600546618,34.754586960415295,3.0,False
2015.0119907481705,32.080531491753725,34.815806144490956,1.0,False
2015.8537214787345,32.092052727829845,34.826306173648625,1.0,False
2011.906151605839,32.08526841214169,34.822062022117315,2.0,False
2013.0246560562296,31.950982288438595,34.7879909752619,1.0,False
2015.0381156948965,32.017585039519076,34.769513169477975,3.0,False
2015.0289150272833,32.07871387037937,34.77520995393353,2.0,False
2016.021965375249,32.01210297062153,34.78002197916108,4.0,False
2014.021704429535,32.04123727277494,34.828182594435816,7.0,False
2014.029269534719,32.08625779475559,34.76480741195088,1.0,False
2016.0824402907551,32.077989018894236,34.81414829871244,2.0,False
2015.889076167559,32.079356856872465,34.809191250728986,3.0,False
2010.6221272446217,32.8376688974513,34.78906588652717,4.0,False
2009.952215294369,32.06784524438832,34.7757162063731,1.0,False
2014.9286852643302,32.83063371694136,34.977575648878464,1.0,False
2013.0096655665611,31.796859395902054,34.66702195837718,2.0,False
2019.607778645924,31.970016534703795,34.76414077013034,3.0,False
2013.9797473666235,32.072411391194635,34.808801981549124,4.0,False
2014.007780062788,32.06500638158806,34.75231761865846,3.0,False
2016.049205714973,32.00402769408227,35.219710129175375,2.0,False
2016.996531435084,32.16470733644965,34.81279959276659,1.0,False
2014.98113710927,31.784259425231642,35.08266710823918,1.0,False
2016.9551184856296,32.80388421644163,35.082223815106865,1.0,False
2014.9723609590028,32.186078029715226,34.975317298656044,2.0,False
2010.435746018361,32.06938675089512,34.80513548347981,6.0,False
2007.9764139725685,32.80414077069635,34.983120431975635,4.0,False
2015.98922786545,32.797610076653534,34.97077080858526,1.0,False
2017.8892084649574,32.044929832396484,34.87187435943699,5.0,False
2010.7252577133572,32.01359288532979,34.87054967326798,5.0,False
2014.9212469164422,32.81039415062027,35.08890859412837,1.0,False
2015.0099724656723,32.84130290842806,34.83948953855429,2.0,False
2014.9574276675755,32.085575605595665,34.63793138246755,2.0,False
2013.025854245454,32.089763166680484,34.80975931930194,5.0,False
2014.9931504582717,32.03547585048402,34.78622291441483,3.0,False
2019.108795176486,31.96865363268776,34.82905218112873,2.0,False
2010.113163816484,31.983580317876775,34.81818123808597,3.0,False
2010.3474008687447,32.16156810894489,34.87579525550243,2.0,False
2014.9099013460132,32.79710046011152,35.0886868781306,1.0,False
2016.8981456048725,32.837651042669265,34.974507710298255,2.0,False
2012.7930808524125,32.07740335833665,34.81028030647316,2.0,False
2015.0347021907617,32.343396332375804,34.81983438214043,1.0,False
2014.9271129765175,31.98901381362936,34.81374782818629,3.0,False
2015.886068768894,31.90611886466086,34.75755359969934,4.0,False
2014.9540387081065,31.77775285660394,35.09222142093246,2.0,False
2015.980000550975,32.384849908262254,34.98727144846896,2.0,False
2015.0037480715678,32.08281751365351,34.891911696902014,3.0,False
2019.2744147388917,32.074269472800886,35.230038378129734,6.0,False
2012.9627350994142,32.06940347396913,34.80301149137136,4.0,False
2013.02410300335,31.96748825544387,34.78626899864168,2.0,False
2019.874442239018,32.17656099075877,34.63889688538014,2.0,False
2011.9726283307532,32.09322840332352,34.82540057661155,3.0,False
2018.011666396979,32.40349668621777,35.11315041938217,1.0,False
2007.4483476210924,32.44155562695207,34.98797426291036,1.0,False
2010.2156038603516,32.812307499581195,34.885419616408214,2.0,False
2018.138965179411,32.15784833047355,34.77953746369799,4.0,False
2014.0077417508758,31.999149612750347,34.78112015532406,3.0,False
2014.0607050931724,32.066655231820825,34.821079751714734,6.0,False
2014.9152921128355,32.83631705242596,35.223802078100675,1.0,False
2014.9359700278928,32.07994243885655,34.81028877776135,3.0,False
2017.0720397005123,32.81324602824225,34.85498833520724,6.0,False
2014.9725813583536,32.00473284604283,35.04036335174625,2.0,False
2013.935537247814,32.071306564389545,34.83072855458518,1.0,False
2016.0394745891024,32.17860602834155,34.76749032258539,1.0,False
2013.984840507845,32.06706766598664,34.759065681804714,1.0,False
2015.9741211590097,32.08134805841388,34.81350067678984,6.0,False
2014.0298552862196,32.063589097052684,34.876954450235736,2.0,False
2015.051852995551,31.78358669117216,35.21927983506812,1.0,False
2010.3333062607842,32.071696288450354,34.79703578359522,1.0,False
2012.8745439761528,32.06574874427504,34.768980624150856,2.0,False
2012.9747653778124,32.083260343938804,34.77273044391865,7.0,False
2012.0135529402821,32.07712285077664,34.822227627206395,3.0,False
2014.9959232405733,31.79155467412313,35.2003137435471,2.0,False
2017.8765199105583,32.08224493562789,34.831378799452665,8.0,False
2016.0123380843766,32.80971690328624,34.78494998761802,1.0,False
2016.0158399057334,31.802431628633002,34.86559720874284,2.0,False
2017.9735275085238,32.084284212924025,34.785012792256374,3.0,False
2018.2515451107517,32.82085832191203,35.20971169959578,1.0,False
2014.0380813839563,32.07560826555504,34.77495660607006,4.0,False
